26.3091
29.1478
31.9118
34.7332
37.673
40.4135
43.2604
46.1073
48.9438
51.7733
54.5337
57.4279
60.2529
63.0438
65.9266
68.742
71.625
74.4254
77.3151
80.1066
82.979
85.7547
88.5583
91.4306
94.2941
97.1055
99.9515
