8.1624
11.0424
13.8307
16.7334
19.5632
22.3517
25.1397
27.9899
30.8178
33.6778
36.4804
39.3959
42.197
45.0183
47.8587
50.655
53.5223
56.3956
59.1352
62.0193
64.8985
67.7029
70.5536
73.3853
76.2772
78.9945
81.8353
84.7193
